original_path,size_bytes,decision
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_function_base.py,178217,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_histograms.py,33951,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_index_tricks.py,24407,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_io.py,111400,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_loadtxt.py,40491,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_mixins.py,7009,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_nanfunctions.py,54297,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_packbits.py,17543,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_polynomial.py,12405,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_recfunctions.py,43973,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_regression.py,7716,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_shape_base.py,27406,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_stride_tricks.py,23012,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_twodim_base.py,18925,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_type_check.py,14796,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_ufunclike.py,3015,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test_utils.py,2374,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test__datasource.py,10564,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test__iotools.py,13830,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/test__version.py,1999,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__init__.py,0,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_arraypad.cpython-312.pyc,72782,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_arraysetops.cpython-312.pyc,69466,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_arrayterator.cpython-312.pyc,2653,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_array_utils.cpython-312.pyc,2536,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_format.cpython-312.pyc,55543,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_function_base.cpython-312.pyc,310726,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_histograms.cpython-312.pyc,51305,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_index_tricks.cpython-312.pyc,42141,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_io.cpython-312.pyc,177256,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_loadtxt.cpython-312.pyc,67035,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_mixins.cpython-312.pyc,12699,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_nanfunctions.cpython-312.pyc,93080,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_packbits.cpython-312.pyc,23166,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_polynomial.cpython-312.pyc,22378,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_recfunctions.cpython-312.pyc,57911,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_regression.cpython-312.pyc,15286,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_shape_base.cpython-312.pyc,56380,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_stride_tricks.cpython-312.pyc,30079,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_twodim_base.cpython-312.pyc,29324,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_type_check.cpython-312.pyc,31605,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_ufunclike.cpython-312.pyc,6026,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test_utils.cpython-312.pyc,4166,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test__datasource.cpython-312.pyc,18580,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test__iotools.cpython-312.pyc,18795,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/test__version.cpython-312.pyc,3474,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/tests/__pycache__/__init__.cpython-312.pyc,184,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/user_array.py,63,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/user_array.pyi,53,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_arraypad_impl.py,33519,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_arraypad_impl.pyi,1929,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_arraysetops_impl.py,37341,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_arraysetops_impl.pyi,13155,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_arrayterator_impl.py,7218,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_arrayterator_impl.pyi,1875,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_array_utils_impl.py,1697,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_array_utils_impl.pyi,502,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_datasource.py,22731,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_datasource.pyi,995,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_format_impl.py,36884,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_format_impl.pyi,2083,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_function_base_impl.py,193738,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_function_base_impl.pyi,75022,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_histograms_impl.py,38432,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_histograms_impl.pyi,1055,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_index_tricks_impl.py,31519,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_index_tricks_impl.pyi,8216,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_iotools.py,30876,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_iotools.pyi,3652,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_nanfunctions_impl.py,71399,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_nanfunctions_impl.pyi,816,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_npyio_impl.py,98636,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_npyio_impl.pyi,9494,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_polynomial_impl.py,44125,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_polynomial_impl.pyi,7549,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_scimath_impl.py,15684,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_scimath_impl.pyi,2774,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_shape_base_impl.py,39013,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_shape_base_impl.pyi,5541,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_stride_tricks_impl.py,19115,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_stride_tricks_impl.pyi,1959,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_twodim_base_impl.py,33923,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_twodim_base_impl.pyi,13024,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_type_check_impl.py,19914,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_type_check_impl.pyi,9694,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_ufunclike_impl.py,6014,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_ufunclike_impl.pyi,1714,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_user_array_impl.py,8026,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_user_array_impl.pyi,9268,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_utils_impl.py,23499,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_utils_impl.pyi,724,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_version.py,4783,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/_version.pyi,641,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/__init__.py,3004,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/__init__.pyi,1495,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/__pycache__/array_utils.cpython-312.pyc,342,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/__pycache__/format.cpython-312.pyc,780,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/__pycache__/introspect.cpython-312.pyc,3297,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/__pycache__/mixins.cpython-312.pyc,8973,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/__pycache__/npyio.cpython-312.pyc,263,excluded: virtual environment/cache/binary dependency
a10_rpt_phase1_selected/.venv/lib/python3.12/site-packages/numpy/lib/__pycache__/recfunctions.cpython-312.pyc,64006,excluded: virtual environment/cache/binary dependency
